distilbert_score,vader_score,textblob_score
0.0,0.5,0.3333333333333333
0.0,0.1531,-0.09375
0.0,0.5423,0.0
0.0,-0.4149,0.02500000000000001
0.0,0.6369,0.0
0.0,0.2755,0.25
0.0,0.5574,-0.10000000000000003
0.0,-0.2755,0.25
0.0,-0.7351,-0.25
0.0,0.4939,0.21666666666666667
0.0,-0.7469,-0.6999999999999998
0.0,0.0772,0.0
0.0,0.0,0.2857142857142857
0.0,-0.0516,0.0
0.0,-0.4199,-0.0875
0.0,0.6871,0.4916666666666667
0.0,0.2617,0.0
0.0,0.6486,0.8
0.0,0.4311,1.0
0.0,0.0,0.1619047619047619
0.0,0.7783,0.4
0.0,0.6436,0.4125
0.0,-0.4404,0.0
0.0,0.2732,-0.1
0.0,-0.296,0.0
0.0,0.0,0.0
0.0,0.6103,0.5
0.0,0.1695,0.0
0.0,0.1901,0.0
0.0,0.128,0.0
0.0,0.4215,0.3148148148148148
0.0,0.6113,0.3333333333333333
0.0,0.2382,0.25
0.0,0.0,0.25
0.0,-0.7964,-0.75
0.0,0.0,0.0
0.0,0.1531,0.07777777777777779
0.0,-0.5647,-0.08611111111111111
0.0,0.0,0.0
0.0,-0.25,0.0
0.0,-0.2732,-0.2
0.0,0.0,0.0
0.0,-0.7096,-0.23333333333333328
0.0,-0.2732,0.3333333333333333
0.0,-0.3182,0.0
0.0,0.6808,0.0
0.0,-0.2732,-0.4124999999999999
0.0,0.4585,0.625
0.0,0.4364,0.0
0.0,0.0,0.0
0.0,0.0,0.21428571428571427
0.0,0.1255,0.0
0.0,0.6808,0.7
0.0,-0.6946,-0.625
0.0,-0.3612,-0.2
0.0,0.0772,0.0
0.0,0.296,0.0
0.0,0.7351,0.5666666666666667
0.0,0.3612,0.2
0.0,0.264,0.0
0.0,0.6908,0.16666666666666666
0.0,0.0,0.0
0.0,0.8834,0.42666666666666664
0.0,-0.4215,0.0
0.0,-0.3182,0.0
0.0,-0.7361,-0.3
0.0,-0.6593,0.08749999999999998
0.0,0.836,0.65
0.0,0.8268,0.3125
0.0,0.8858,0.1708333333333333
0.0,0.4184,0.78125
0.0,0.782,0.0
0.0,0.0,0.25
0.0,0.5106,0.4333333333333333
0.0,0.5809,0.35
0.0,0.4215,0.8
0.0,0.128,0.0
0.0,-0.4404,0.0
0.0,-0.5106,0.0
0.0,0.4767,0.4
0.0,-0.624,0.10499999999999998
0.0,-0.5927,-0.1625
0.0,-0.5574,-0.41666666666666663
0.0,0.0,0.5
0.0,-0.6588,-0.009027777777777787
0.0,0.0,0.0
0.0,0.6652,0.0
0.0,-0.7587,0.75
0.0,0.6114,0.3125
0.0,0.7906,1.0
0.0,0.7574,0.5208333333333334
0.0,0.6369,0.25
0.0,0.4497,0.5
0.0,-0.402,-0.625
0.0,-0.4404,-0.375
0.0,0.0716,-0.15625
0.0,-0.6956,-0.6
0.0,-0.296,-0.2
0.0,0.631,0.0
0.0,0.7778,0.15
0.0,-0.7964,-0.35
0.0,0.6476,0.0
0.0,-0.4019,0.0
0.0,0.1376,0.20833333333333334
0.0,0.8074,0.1
0.0,0.2023,0.16666666666666666
0.0,0.2382,0.35
0.0,-0.4777,0.7
0.0,0.2105,0.1361111111111111
0.0,-0.2023,0.8
0.0,0.3612,0.2
0.0,-0.8126,0.0
0.0,-0.9124,-0.30000000000000004
0.0,0.617,0.049999999999999996
0.0,0.0,0.0
0.0,0.9272,0.5916666666666667
0.0,0.559,0.1625
0.0,-0.5707,0.0
0.0,-0.1027,0.0
0.0,-0.8419,-0.4
0.0,0.7684,0.15
0.0,0.5499,0.15
0.0,0.8957,0.22777777777777777
0.0,-0.0258,-0.3125
0.0,0.0,0.0
0.0,0.8555,0.5
0.0,0.0516,0.39999999999999997
0.0,-0.8268,-0.75
0.0,0.0,-0.125
0.0,-0.3164,0.20520833333333335
0.0,0.4389,0.21400000000000002
0.0,0.7269,0.3125
0.0,0.4389,0.8
0.0,0.6037,0.07037037037037037
0.0,-0.4003,-0.75
0.0,0.8467,0.6625000000000001
0.0,0.7213,0.3333333333333333
0.0,-0.1531,0.0
0.0,-0.296,0.8
0.0,-0.3007,0.2
0.0,0.0,0.8
0.0,-0.5563,-0.07999999999999999
0.0,0.3506,0.5
0.0,0.5106,0.0
0.0,0.8264,-0.375
0.0,0.0,0.1
0.0,-0.6808,0.0
0.0,-0.7438,-0.3333333333333333
0.0,0.5859,0.8
0.0,-0.5423,-0.18787878787878784
0.0,-0.7884,-0.4
0.0,-0.7283,0.0
0.0,0.0,0.0
0.0,0.0,0.2
0.0,-0.3612,-0.15
0.0,-0.488,0.3416666666666666
0.0,-0.7901,-0.4471153846153846
0.0,-0.2261,0.2
0.0,0.4588,0.11481481481481481
0.0,-0.4456,-0.4
0.0,0.0,0.0
0.0,0.1779,0.0
0.0,0.6369,0.6
0.0,0.8588,0.1590909090909091
0.0,-0.7482,-0.25
0.0,-0.2225,-0.23214285714285715
0.0,-0.8715,0.125
0.0,0.5859,0.8
0.0,0.128,0.0
0.0,0.6249,0.8
0.0,0.923,0.875
0.0,0.0,0.0
0.0,0.2732,-0.16666666666666666
0.0,0.0526,0.0
0.0,0.7906,0.6000000000000001
0.0,-0.1779,0.10000000000000007
0.0,0.3612,0.0
0.0,-0.9476,0.0
0.0,-0.3818,-0.10625
0.0,0.8858,0.1
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.8197,0.25
0.0,0.6765,0.15
0.0,-0.4215,0.31785714285714284
0.0,0.2846,0.6
0.0,0.2144,0.0
0.0,0.4753,0.014583333333333337
0.0,0.8047,0.18214285714285716
0.0,-0.2023,0.0
0.0,0.4215,0.8
0.0,0.0,0.0
0.0,0.7269,0.20000000000000004
0.0,0.2023,0.8
0.0,0.7096,0.0
0.0,0.3818,-0.3125
0.0,0.0,0.0
0.0,0.5106,-0.05
0.0,0.0,0.0
0.0,0.5574,0.5
0.0,0.0387,0.7
0.0,0.3182,0.0
0.0,0.6369,0.5
0.0,0.34,0.35416666666666663
0.0,-0.4019,0.0
0.0,0.3578,0.020833333333333332
0.0,0.9412,0.4714285714285714
0.0,-0.263,0.22499999999999998
0.0,-0.6597,-0.625
0.0,0.763,0.5
0.0,0.0,0.0
0.0,0.5596,0.33999999999999997
0.0,0.5848,-0.15833333333333333
0.0,0.0,0.0
0.0,-0.4545,-1.0
0.0,0.0382,0.0
0.0,0.5346,-0.16666666666666666
0.0,0.0,0.2
0.0,0.0,0.04722222222222221
0.0,0.0772,0.0
0.0,-0.8662,-0.12499999999999997
0.0,0.5574,0.14
0.0,0.142,0.13958333333333334
0.0,-0.2732,-0.3333333333333333
0.0,0.2263,0.08333333333333333
0.0,0.0,0.2
0.0,0.6369,0.0
0.0,0.4404,0.14166666666666666
0.0,0.0772,0.0
0.0,0.8333,0.39444444444444443
0.0,-0.5719,-0.8
0.0,-0.4003,0.075
0.0,0.1511,0.3125
0.0,0.0,0.0
0.0,-0.3291,-0.15
0.0,0.4939,0.4
0.0,0.6739,0.0
0.0,0.2263,0.35000000000000003
0.0,0.6124,0.20000000000000004
0.0,-0.4877,-0.0111111111111111
0.0,0.4404,0.7
0.0,-0.1078,0.0
0.0,0.2732,-0.09375
0.0,0.0,0.0
0.0,-0.2263,0.0
0.0,0.7604,0.11753472222222221
0.0,0.8602,0.3
0.0,0.25,0.175
0.0,-0.4389,0.3571428571428571
0.0,-0.1689,0.15
0.0,-0.2235,0.0
0.0,0.4215,0.8
0.0,0.9425,0.4
0.0,0.6808,0.4000000000000001
0.0,0.6486,0.4
0.0,0.8834,0.36818181818181817
0.0,0.0,-0.08181818181818182
0.0,0.2714,0.25
0.0,0.0,0.2
0.0,0.4753,0.31666666666666665
0.0,-0.4588,0.0
0.0,-0.2023,0.0
0.0,0.4588,0.1
0.0,-0.5499,0.0
0.0,0.4404,0.2
0.0,0.0,0.0
0.0,0.0,-0.125
0.0,0.6249,0.8
0.0,0.0,0.0
0.0,-0.8478,0.0
0.0,-0.6808,-0.2
0.0,-0.0516,0.0
0.0,0.6963,-0.09305555555555556
0.0,0.0,0.45833333333333337
0.0,0.5445,0.12291666666666667
0.0,0.0,0.2
0.0,-0.5267,0.024999999999999994
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0516,0.0
0.0,0.4411,0.31666666666666665
0.0,0.3309,0.10000000000000002
0.0,-0.4846,0.25
0.0,-0.4601,-0.44375
0.0,0.8573,0.4285714285714286
0.0,0.5423,0.036111111111111115
0.0,0.0583,0.1
0.0,0.46,0.2
0.0,-0.0516,0.0
0.0,-0.4404,-0.15555555555555556
0.0,-0.34,0.15625
0.0,-0.8555,-0.625
0.0,0.5106,0.6
0.0,-0.5994,-0.5
0.0,-0.5574,-0.5
0.0,0.0,0.13
0.0,0.4215,0.15000000000000002
0.0,0.25,0.4928571428571428
0.0,-0.6131,-0.2638888888888889
0.0,-0.791,-0.1875
0.0,-0.8211,-0.5
0.0,-0.833,-0.2625
0.0,0.7579,0.30000000000000004
0.0,-0.2023,-0.1625
0.0,-0.733,-0.225
0.0,-0.1779,0.016666666666666677
0.0,0.9112,0.5318181818181819
0.0,-0.2732,-0.2
0.0,-0.276,0.1875
0.0,0.1739,0.28125
0.0,-0.7494,-0.3125
0.0,0.795,0.20833333333333334
0.0,0.5162,0.4
0.0,-0.1027,-0.09722222222222222
0.0,-0.4019,0.0
0.0,0.5574,0.5
0.0,0.0,0.16
0.0,0.34,-0.2604166666666667
0.0,0.8271,0.3333333333333333
0.0,-0.25,0.0
0.0,-0.4215,-0.5
0.0,-0.0516,-0.2708333333333333
0.0,-0.0772,0.25
0.0,0.0,0.0
0.0,-0.765,-0.375
0.0,-0.8301,-0.25
0.0,0.9053,0.52
0.0,0.7096,-0.15625
0.0,0.0,0.1
0.0,-0.3164,0.0
0.0,0.0,0.26666666666666666
0.0,0.4939,0.0
0.0,-0.296,0.2
0.0,-0.6808,0.2
0.0,0.3612,0.3333333333333333
0.0,0.6705,-0.010416666666666664
0.0,0.3612,0.0
0.0,-0.0644,0.1333333333333333
0.0,-0.5383,-1.0
0.0,0.4019,0.5
0.0,-0.2617,-0.6999999999999998
0.0,-0.8176,-0.5
0.0,0.0516,0.39285714285714285
0.0,0.6597,0.0
0.0,-0.1901,-0.2
0.0,0.8908,0.35624999999999996
0.0,0.7118,0.11666666666666665
0.0,0.0258,-0.04999999999999999
0.0,-0.2578,-0.0625
0.0,0.8122,0.5
0.0,0.1882,0.0
0.0,0.2029,0.08750000000000002
0.0,0.4753,0.4068181818181818
0.0,0.6514,0.09166666666666667
0.0,0.0,0.0
0.0,-0.4374,-0.3125
0.0,0.2575,-0.625
0.0,0.5411,0.08333333333333336
0.0,0.3054,-0.0625
0.0,-0.4767,-0.5
0.0,0.4767,0.0
0.0,0.0,0.6
0.0,0.0,0.125
0.0,0.2732,0.26666666666666666
0.0,0.7717,0.5
0.0,0.296,0.0
0.0,0.7096,0.6
0.0,0.8173,-0.15555555555555553
0.0,0.0772,0.0
0.0,0.8798,0.78125
0.0,0.7717,0.275
0.0,0.7003,0.65
0.0,0.8176,0.3375
0.0,0.0,0.0
0.0,0.6597,0.44999999999999996
0.0,-0.3182,0.0
0.0,0.5719,0.06507936507936506
0.0,0.7184,-0.010000000000000009
0.0,0.1027,0.0
0.0,0.6114,0.8
0.0,-0.1531,-0.11851851851851852
0.0,-0.43,0.5
0.0,0.6506,0.35
0.0,0.0,0.2
0.0,0.9517,0.6
0.0,0.0,0.10000000000000002
0.0,0.6249,0.0
0.0,0.0,0.5
0.0,-0.5267,0.125
0.0,-0.4847,0.475
0.0,0.3612,-0.109375
0.0,0.3182,0.2
0.0,0.6697,0.5
0.0,0.8829,0.0
0.0,-0.2093,-0.27083333333333337
0.0,-0.6808,0.0
0.0,0.8549,0.30000000000000004
0.0,0.0,0.0
0.0,0.4263,0.15000000000000008
0.0,0.5893,0.8
0.0,0.9153,0.47500000000000003
0.0,0.168,0.12500000000000003
0.0,0.4215,0.4777777777777778
0.0,0.5972,-0.024999999999999994
0.0,0.4576,0.00500000000000001
0.0,-0.6361,0.14166666666666666
0.0,0.784,0.040376984126984115
0.0,-0.4019,0.0
0.0,0.0,-0.0625
0.0,0.0,0.0
0.0,0.4052,0.07500000000000001
0.0,0.2924,0.6
0.0,-0.4019,0.0
0.0,0.4588,0.0
0.0,0.1477,0.0625
0.0,0.4588,0.20753968253968252
0.0,0.3612,0.0
0.0,0.5423,0.2
0.0,0.6808,0.8
0.0,-0.2865,0.037500000000000006
0.0,0.2317,-0.1
0.0,0.0,0.4
0.0,0.7717,0.278125
0.0,-0.6808,-0.4
0.0,-0.4973,-0.2
0.0,0.8605,0.0
0.0,0.7506,0.3666666666666667
0.0,0.4199,0.09
0.0,0.6801,0.78
0.0,-0.1926,0.21875
0.0,0.0,-0.125
0.0,0.3612,0.0
0.0,0.0,0.0
0.0,0.1298,-0.1875
0.0,0.0,0.5
0.0,0.0516,0.0
0.0,-0.5859,0.0
0.0,0.474,0.15625
0.0,-0.5833,-0.3125
0.0,0.9422,0.10000000000000002
0.0,0.4019,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.7184,0.0
0.0,-0.5442,0.0
0.0,-0.2778,0.0
0.0,0.5209,0.1625
0.0,0.2732,0.0
0.0,-0.7964,0.17083333333333336
0.0,0.0514,0.0
0.0,-0.0072,0.0
0.0,0.7469,-0.13333333333333333
0.0,0.25,0.25
0.0,0.5719,0.7
0.0,0.3612,0.11005291005291003
0.0,0.5411,-0.15625
0.0,-0.5719,0.13636363636363635
0.0,0.0,0.0
0.0,0.4215,0.4
0.0,0.6908,0.275
0.0,0.5076,0.5
0.0,0.3041,0.5
0.0,0.0,0.6
0.0,-0.128,0.15000000000000002
0.0,-0.5267,0.0
0.0,-0.8126,-0.4375
0.0,0.4588,0.2
0.0,0.0,-0.25
0.0,0.9578,0.75
0.0,0.0258,-0.6999999999999998
0.0,0.0258,0.08333333333333333
0.0,0.0,0.0
0.0,-0.5267,0.0
0.0,0.3612,0.08333333333333333
0.0,0.6322,0.0
0.0,0.1027,0.0
0.0,0.4753,1.0
0.0,0.5859,-0.3125
0.0,-0.0803,0.0
0.0,-0.4767,-0.5
0.0,-0.0772,0.0
0.0,0.296,0.19999999999999998
0.0,0.552,0.10000000000000003
0.0,0.3919,0.0
0.0,0.2732,0.55
0.0,0.0,0.0
0.0,0.25,0.25
0.0,0.8143,0.5
0.0,-0.2023,0.8
0.0,-0.4389,-0.10714285714285715
0.0,0.6504,0.08750000000000002
0.0,-0.0516,5.551115123125783e-17
0.0,-0.4404,0.125
0.0,0.5411,-0.19444444444444448
0.0,0.4019,-0.27499999999999997
0.0,0.8126,0.09814814814814814
0.0,0.5904,0.8
0.0,0.0,-0.2
0.0,0.2584,-0.024999999999999994
0.0,0.0772,0.39285714285714285
0.0,-0.4005,0.1
0.0,0.0,0.0
0.0,0.5423,0.5
0.0,0.5859,0.125
0.0,0.0,-0.2
0.0,0.1901,0.8
0.0,0.5106,0.0
0.0,0.5859,0.13636363636363635
0.0,0.3612,0.5
0.0,-0.4767,0.0
0.0,-0.743,-0.6
0.0,-0.8807,0.0
0.0,-0.34,-0.060119047619047614
0.0,0.7024,-0.1875
0.0,-0.383,0.7
0.0,0.6486,0.8
0.0,-0.3182,0.0
0.0,0.0,0.0
0.0,0.0,0.25
0.0,0.5574,0.5333333333333333
0.0,0.5789,0.0
0.0,0.0,0.1
0.0,-0.5267,0.0
0.0,0.3508,-0.08333333333333333
0.0,-0.5423,-0.6999999999999998
0.0,0.0,0.0
0.0,0.5859,0.0125
0.0,0.7003,0.5
0.0,0.8338,0.25
0.0,0.903,0.22916666666666666
0.0,0.7964,0.0
0.0,-0.9072,-0.2625
0.0,0.1849,-0.05833333333333333
0.0,-0.3182,0.0
0.0,0.0,0.0
0.0,0.4215,0.8
0.0,0.8555,0.5027777777777778
0.0,0.5719,0.4
0.0,0.3612,0.2
0.0,-0.2755,0.0
0.0,-0.7105,-0.09999999999999998
0.0,0.0,0.2857142857142857
0.0,0.717,0.875
0.0,-0.7411,-0.34375
0.0,0.0,0.0
0.0,0.5423,0.44999999999999996
0.0,0.7506,0.24955357142857143
0.0,-0.8356,-0.21875
0.0,-0.0258,0.0
0.0,0.5777,0.0
0.0,0.0772,0.0
0.0,-0.3724,-0.6
0.0,0.4215,0.071875
0.0,-0.126,-0.375
0.0,0.4939,0.0
0.0,-0.6249,-0.48750000000000004
0.0,-0.4767,-0.5
0.0,0.2244,0.125
0.0,-0.2263,0.0
0.0,0.6369,0.3333333333333333
0.0,0.8833,0.39166666666666666
0.0,-0.1316,-0.15625
0.0,0.0,0.0
0.0,0.6948,0.0
0.0,-0.886,-0.375
0.0,0.1027,0.0
0.0,-0.5423,0.0
0.0,0.296,0.525
0.0,0.0,-0.375
0.0,-0.1779,0.375
0.0,0.2677,0.25
0.0,0.8071,0.027777777777777773
0.0,0.7906,0.28125
0.0,0.0,0.4
0.0,0.8765,0.11111111111111112
0.0,0.7506,0.15
0.0,0.8122,0.0
0.0,-0.6114,0.0
0.0,0.0,0.0
0.0,0.9022,0.3361111111111111
0.0,-0.5423,-0.14583333333333334
0.0,-0.3382,0.20949074074074073
0.0,0.8338,0.43333333333333335
0.0,0.5267,0.1
0.0,0.3109,0.06666666666666668
0.0,0.8519,0.4
0.0,0.1615,-0.17083333333333334
0.0,-0.079,-0.0625
0.0,0.3612,0.7
0.0,0.4215,0.14583333333333334
0.0,0.6369,0.16666666666666666
0.0,-0.4215,0.5
0.0,-0.1027,0.07499999999999998
0.0,0.6486,0.5
0.0,0.7783,0.8
0.0,0.079,0.07500000000000001
0.0,0.7351,0.5
0.0,-0.4588,-0.18333333333333335
0.0,-0.7096,-0.033333333333333326
0.0,0.126,-0.03125
0.0,-0.383,-0.1
0.0,0.2732,-0.3499999999999999
0.0,0.4939,0.14285714285714285
0.0,-0.5927,-0.5
0.0,0.0,0.125
0.0,0.0387,0.1
0.0,-0.3818,0.1
0.0,-0.4926,0.0
0.0,0.7263,0.08333333333333333
0.0,0.7832,0.8125
0.0,0.0,0.25
0.0,0.7835,0.34375
0.0,0.6486,0.24375000000000002
0.0,0.4753,-0.2916666666666667
0.0,0.4003,-0.17499999999999996
0.0,0.0,0.6
0.0,0.0,0.08333333333333333
0.0,0.0018,-0.375
0.0,0.5106,0.2
0.0,-0.2263,-0.25
0.0,0.5267,0.0
0.0,-0.0772,-0.175
0.0,-0.8625,-0.4916666666666667
0.0,-0.3343,0.39
0.0,0.923,0.30977272727272726
0.0,0.5827,0.25
0.0,-0.4003,-0.12142857142857144
0.0,0.1134,0.0
0.0,0.7476,0.6
0.0,0.0,-0.025
0.0,0.6868,0.3
0.0,0.5563,0.7
0.0,-0.68,-0.11666666666666665
0.0,-0.2617,-0.2
0.0,0.0,0.16666666666666666
0.0,-0.5411,0.3571428571428571
0.0,-0.6055,0.7000000000000001
0.0,0.4927,0.7
0.0,0.5859,0.2
0.0,0.128,-0.09999999999999998
0.0,0.3365,0.39375
0.0,0.128,0.0
0.0,0.0,-0.2
0.0,0.7906,0.27999999999999997
0.0,0.0258,0.0
0.0,0.4939,0.0
0.0,0.0,-0.27083333333333337
0.0,0.2263,0.23333333333333336
0.0,-0.2724,0.5
0.0,0.4588,0.2333333333333333
0.0,-0.7536,0.011111111111111108
0.0,0.4198,0.35
0.0,0.7227,0.7
0.0,-0.4019,-0.05
0.0,0.0763,0.09999999999999998
0.0,-0.7312,-0.12000000000000002
0.0,0.2808,0.8
0.0,-0.2263,-0.375
0.0,-0.9118,-0.35
0.0,0.4215,0.0
0.0,0.2263,-0.4
0.0,0.6369,1.0
0.0,0.8733,0.16666666666666666
0.0,-0.6841,-0.8
0.0,0.5562,0.0
0.0,-0.5574,0.0
0.0,0.4871,0.26666666666666666
0.0,0.1896,0.0
0.0,0.4215,0.3575757575757576
0.0,-0.3612,0.21666666666666667
0.0,0.0,0.0
0.0,0.9349,0.54
0.0,0.8126,0.4666666666666666
0.0,0.296,0.0
0.0,0.5927,0.033333333333333326
0.0,0.7845,-0.3125
0.0,0.0,0.0
0.0,-0.7218,-0.030555555555555558
0.0,-0.4847,0.35
0.0,0.2177,0.2
0.0,-0.3818,-0.030555555555555558
0.0,0.1901,0.0
0.0,-0.5267,-0.15555555555555559
0.0,0.3291,0.6
0.0,-0.6956,-0.6999999999999998
0.0,0.0,0.0
0.0,0.25,0.037500000000000006
0.0,0.1531,0.0
0.0,0.4404,0.7
0.0,0.0772,-0.03181818181818183
0.0,0.0,0.0
0.0,0.0,-0.07500000000000001
0.0,-0.5423,-0.1
0.0,0.5729,0.2222222222222222
0.0,0.555,0.25833333333333336
0.0,-0.4215,-0.4999999999999999
0.0,0.4019,-0.15625
0.0,0.128,0.0
0.0,0.836,0.5
0.0,0.5994,0.42500000000000004
0.0,0.144,0.0
0.0,-0.7351,-0.25
0.0,-0.5267,0.1
0.0,0.0,0.17045454545454544
0.0,0.0,-0.10416666666666666
0.0,0.6908,0.26666666666666666
0.0,0.0,0.0
0.0,-0.1129,0.0
0.0,-0.2263,0.0
0.0,0.4139,-0.05952380952380952
0.0,-0.6261,-0.125
0.0,0.3892,0.15625
0.0,-0.3612,0.0
0.0,-0.6915,0.16818181818181818
0.0,-0.1531,0.5
0.0,-0.4023,0.0
0.0,0.3291,0.0
0.0,-0.7691,-0.625
0.0,-0.126,0.0
0.0,-0.0516,0.5
0.0,0.1027,0.0
0.0,0.3612,-0.2
0.0,-0.1779,0.0500000000000001
0.0,0.0,0.0
0.0,-0.7117,-0.06666666666666667
0.0,0.7378,0.8
0.0,-0.0258,-0.03636363636363636
0.0,0.6808,0.8
0.0,-0.101,-0.1
